id,sentence,tag,member1,member2
6544,三、股份变动对主要财务指标的影响根据中兴华出具的中兴华审字(2015)第 BJ06-026 号专项<审计报告> 和瑞华出具的瑞华专审字(2015)第 16020011 号<专项审计报告>，假设本次交 易于 2014 年 1 月 1 日完成，则本次交易后公司财务数据与本公司实际财务数据 对比如下: 项目 2015 年 1-5 月 2014 年度 交易前 交易后 交易前 交易后 资产负债率(%) 69.8752.17 68.42 56.20 流动比率(次/年) 1.63 1.43 1.73 1.33 速动比率(次/年) 0.08 0.59 0.11 0.62 应收账款周转率(次/年) 0.511.90 8.11 9.75 存货周转率(次/年) 0.002 0.23 0.03 0.72 总资产周转率(次/年) 0.002 0.11 0.03 0.36 销售毛利率(%) 6.0346.85 16.57 38.59 销售净利率(%) -788.15 24.78 -86.37 20.76 基本每股收益 -0.03 0.09 -0.03 0.2 四、管理层讨论与分析(一)对公司主营业务的影响 本次重组完成后，康欣新材将成为本公司全资子公司，上市公司将变更为以集装箱底板等优质、新型木质复合材料产品的研发、生产和销售为核心，营林造 林和优质种苗培育为依托的“林板一体化”高科技企业。,0,0,0
4891,天安财险为保险产品提取准备金的水平，是基于相关监管规定及天安财险 (有关上述假设及估计)的经验，以及财险行业的普遍经验。,0,0,0
7408,一、本次发行概况 (一)本次发行的内部决策程序、中国证监会核准结论和核准文号;1、上市公司的决策程序2014 年 9 月 9 日，秋林集团召开第八届董事会第三次会议，审议通过了<关 于<哈尔滨秋林集团股份有限公司发行股份购买资产并募集配套资金暨关联交易 预案>的议案>等相关议案。,0,0,0
3871,21、“第四节交易标的基本情况”之“二、华润赛科主营业务具 体情况”中补充披露华润赛科报告期与前五大客户销售的产品内容、 销售金额及占比情况。,0,0,0
354,二、被担保人基本情况甘肃瑞盛·亚美特高科技农业有限公司系本公司控股子公司，法 定代表人:邓生荣，注册资本:1，250 万美元，经营范围:生产、组 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、 误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承 担个别及连带责任。,0,0,0
4101,同意公司为明匠智能在上海招商银行贷款提供 3000 万元的贷款担保。,0,0,0
1765,证券简称:宁波港 证券代码:601018 编号:临 2015-050 宁波港股份有限公司 重大资产重组进展情况公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、 误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承 担个别及连带责任。,0,0,0
4655,为避免上市公司控制权的变化，正元投资出具了<关于维护控制权的承诺 函>，银炬实业、绵世方达、德新景出具了<关于不谋求控制权的承诺函>;同时， 为进一步保证上市公司控制权的稳定，正元投资补充承诺，拟认购金额不低于 27 亿元且不低于本次交易拟募集配套资金总额的 40%。,0,0,0
9587,合同主体:甲方:东风电子科技股份有限公司乙方:t-engineeringab委托开发费用:1200万瑞典克朗支付形式:现金资金来源:自有资金支付期限:分四期付款(第一次付款为合同生效后的20个自然日，付总价款的30%;第二次、第三次付款为t公司在阶段验收完成后的30个自然日，付款比例分比为40%、20%;第四次付款为项目整体完成并验收完成后180个自然日，付款比例为10%)交付使用的时间为:2016年9月30日合同的生效条件:各方的授权人签字确认后并交由中国政府批准后生效(如需)违约责任:(一)公司违约责任如果公司无故要求中止本合同，t公司有权立即获得到提前中止日(包括收到90天通知的当日)为止完成的工作的付款。,0,0,0
7110,6、公司控股子公司浙江义乌购电子商务有限公司购买理财产品名称:浙江稠州 商业银行人民币结构性存款理财产品;购买金额:人民币0.2亿元;起止期 限:2015年6月16日至2015年7月17日;产品类型:保本浮动收益型;实际收 益:69，643.84元。,0,0,0
3232,2、各方同意:本公司本次增资资金与北京缘竟尽⑸虾缘竟竞捅本 缘揽萍脊驹辖勺⒉嶙时镜 60%(即 3，000 万元)，合计 6，000 万元，应于 2016 年 3 月 31 日前实缴到位;北京缘竟尽⑸虾缘竟竞捅本缘揽萍脊 司原认缴注册资本剩余 40%(即 2，000 万元)，以及北京缘竟尽⑸虾缘竟 司和北京缘揽萍脊颈敬稳辖稍鲎首式鹩τ 2016 年 12 月 31 日前实缴到位。,0,0,0
4799,在承诺有效期内，如果本人违反本承诺给 西水股份造成损失的，本人将及时向西水股份进行足额赔偿。,0,0,0
1643,(依法须经批准的项目，经相关部门批准后方 可开展经营活动)上投资产为控股管理型公司，2015 年 3 月 31 日前主要资产为对两家房地产 开发公司(汇通房产和胜清置业)的长期投资。,0,0,0
9495,本次交易定价的主要依据来自天健会计师事务所有限公司出具的天健审(2015)41号审计报告及坤元资产评估有限公司出具的坤元评报(2015)15号评估报告，认为:本次交易以评估结果为依据，在交易各方自愿、平等、公允、合法的基础上，经交易双方协商确定受让价格，交易行为体现了公开、公平、公正的原则，不存在侵害公司及股东利益的情形。,0,0,0
9660,公司于2015年3月18日召开第五届董事会第十六次会议，审议通过了《关于合资子公司增加注册资金、变更公司名称及经营范围暨关联交易的议案》，同意合资子公司厦门金达威食品安全检测技术有限公司名称变更为厦门佰盛特生物科技有限公司，并将合资子公司注册资本由2，150万元增加至3，000万元,1,金达威,厦门佰盛特生物科技有限公司
9463,七、审议程序本公司第八届董事会第五次会议于2015年1月29日审议通过了<关于委托华能集团管理若干电力和煤炭资产及接受华能集团委托管理若干电力资产的议案>。,0,0,0
3110,2015 年 9 月 29 日，公司以人民币 5，000 万元闲置募集资金购买了交通银行 广州白云支行“蕴通财富.,0,0,0
6537,除前述锁定期安排外，若涉及本次交易对方中的自然人将来担任青鸟华光董 事、监事、高级管理人员，其所持有的青鸟华光股份将按照<公司法>等相关法 律法规进行锁定。,0,0,0
2420,? 是否会对上市公司损益产生负面影响:公司已对控股子公司北京天源建筑工程有限责任公司(以下简称“天源公司”)<四环药业空港基地办公楼工程款 付款协议>(以下简称“<付款协议>”)纠纷案涉及的应收账款单独计提了坏账准 备，如果公司收回该项建设工程施工款等款项、利息及费用，则将对公司本期或 期后利润产生一定积极影响。,0,0,0
1251,2)天伟化工尚未取得 安全生产许可证等资质的原因、资质办理的进展情况、预计办毕期限，是否存在法律障 碍，如有，对天伟化工生产经营的影响及拟采取的解决措施。,0,0,0
1481,2)安通物流和安 盛船务公司治理规范性、财务独立性，防止控股股东、实际控制人及其关联方资金占用相关制度的建立及执行情况，是否符合<首次公开发行股票并上市管理办3法>第二十四条和第二十七条等相关规定。,0,0,0
9300,至挂牌期满，只征集到一家受让方，受让方为湖南博发新能源投资开发有限公司(以下简称“博发投资”)，根据有关规定，本次转让以协议转让方式进行，双方已于2015年1月14日签订<产权交易合同>，并经山东产权交易中心审核鉴章生效，成交价为人民币1200万元。,0,0,0
4538,(五)程建秋 1、基本信息2、最近五年内的主要任职情况 姓名(曾用名) 程建秋 性别 男 国籍 中国 身份证号 220502196210****** 住所 吉林省通化市东昌区东昌街球场委九组 通讯地址 吉林省通化县东宝新村 通讯方式 0435-508**** 是否取得其他国家或者地区的居留权 否 起止 时间 单位 任职 情况 主营业务 注册地 产权 关系 2010年至 今 通化东宝医药经营有限公司 法定 代表 人 化学药制剂、中成药批发。,0,0,0
1680,(四)主要资产的权属状况及对外担保和主要负债情况 1、主要资产情况截至 2015 年 9 月 30 日，上投控股主要资产构成情况如下:单位:万元 项目 金额 占比 流动资产 654，570.14 98.56% 10 项目 金额 占比 其中:货币资金 211，427.43 31.84% 其他应收款 2，610.47 0.39% 存货 426，318.65 64.19% 非流动资产 9，554.87 1.44% 总资产 664，125.00 100.00% 注:上表财务数据经上会会计师事务所(特殊普通合伙)审计。,0,0,0
9542,根据上市公司与浦发银行达成的并购贷款意向函，浦发银行合肥分行愿意提供不高于50%交易金额的并购贷款，贷款期限为5年，年利率为8%，贷款类型为信用贷款。,0,0,0
8,恒生电子股份有限公司向官晓岚收购上述股份份额构成关联交易关系,1,恒生电子股份有限公司,官晓岚
571,企业名称:荆州市科达商贸投资有限公司注册资本:3101 万元法定代表人:邝永华住所:公安县斗湖堤镇杨公堤 11 号 5、经营范围:信息咨询服务;技术引进、开发;化工原料(不含化学危险品)批发、销售;建筑材料零售。,0,0,0
8997,2016年6月7日，江西黑猫炭黑股份有限公司与景德镇井冈山北汽创新发展投资中心（有限合伙）签订了《附生效条件的非公开发行股票认购合同》,1,景德镇井冈山北汽创新发展投资中心（有限合伙）,江西黑猫炭黑股份有限公司
6484,【依法须经批准的项目，经相关 部门批准后方可开展经营活动】四、 本次交易签署协议的主要内容1、 各方同意，共同对云图科技进行增资;本次增资后，云图 科技的注册资本变更为人民币 5000 万元。,0,0,0
4531,2、最近一年一期，东宝实业集团的财务情况如下单位:元 项目 2015 年 6 月 30 日 (未经审计) 2014 年 12 月 31 日 (经审计) 流动资产 3，268，992，500.84 2，799，119，866.58 非流动资产 2，950，795，592.14 2，799，316，460.96 资产总计 6，219，788，092.98 5，598，436，327.54 流动负债 3，455，816，370.08 2，890，258，942.51 非流动负债 753，546，921.48 695，062，315.22 负债合计 4，209，363，291.56 3，585，321，257.73 所有者权益 502，552，428.20 2，013，115，069.81 (二)通化吉祥创赢投资管理中心1、基本情况 公司名称:通化吉祥创赢投资管理中心注册地址:通化聚鑫经济开发区同德路丽景花园小区 11 号楼 201 室 执行事务合伙人:李聪成立日期:2015 年 8 月 13 日 经营范围:以自有资金对非公开发行股权投资、资产管理、经济信息咨询、企业管理咨询。,0,0,0
